Статьи,PL группа 1,Статьи затрат PL в 1 C,%,Факт,%_сравнеие,Период,Monthnumber
Чистая прибыль,Валовая выручка,Доход при возврате реализованных товаров,-5%,-2963571.4299999997,-12345%,2021,1
Чистая прибыль,Валовая выручка,Доход при возврате реализованных товаров,-1%,-1776785.71,-20658%,2021,2
Чистая прибыль,Валовая выручка,Доход при возврате реализованных товаров,-1%,-9493379.46,-3785%,2021,3
Чистая прибыль,Валовая выручка,Доход при возврате реализованных товаров,-0%,-30221702.68,-1120%,2021,4
Чистая прибыль,Валовая выручка,Доход при возврате реализованных товаров,-1%,-62230869.64,-493%,2021,5
Чистая прибыль,Валовая выручка,Доход при возврате реализованных товаров,-4%,-153249695.42000002,-141%,2021,6
Чистая прибыль,Валовая выручка,Доход при возврате реализованных товаров,-2%,-27843165.160000004,-1225%,2021,7
Чистая прибыль,Валовая выручка,Доход при возврате реализованных товаров,-3%,-44514049.48,-729%,2021,8
Чистая прибыль,Валовая выручка,Доход при возврате реализованных товаров,-22%,-56029728.769999996,-558%,2021,9
Чистая прибыль,Валовая выручка,Доход при возврате реализованных товаров,-1%,-1545419.64,-23765%,2021,10
Чистая прибыль,Валовая выручка,Доход при возврате реализованных товаров,-16%,-31957909.73,-1054%,2021,11
Чистая прибыль,Валовая выручка,Доход при возврате реализованных товаров,0%,-2030557.15,-18063%,2021,12
Чистая прибыль,Доп. транспортные расходы,Брокерские услуги,,2.1827872842550278e-11,100%,2023,1
Чистая прибыль,Доп. транспортные расходы,Брокерские услуги,,-2.9103830456733704e-11,100%,2023,2
Чистая прибыль,Доп. транспортные расходы,Брокерские услуги,,1.7462298274040222e-10,100%,2023,3
Чистая прибыль,Доп. транспортные расходы,Брокерские услуги,,7.712515071034431e-10,100%,2023,4
Чистая прибыль,Доп. транспортные расходы,Брокерские услуги,,2.1827872842550278e-11,100%,2023,5
Чистая прибыль,Доп. транспортные расходы,Брокерские услуги,,2.1827872842550278e-11,100%,2023,6
Чистая прибыль,Доп. транспортные расходы,Брокерские услуги,,-174107.18,100%,2023,7
Чистая прибыль,Доп. транспортные расходы,Брокерские услуги,,-7.275957614183426e-12,-1300761563199700000%,2022,1
Чистая прибыль,Доп. транспортные расходы,Брокерские услуги,,-7.275957614183426e-12,-1300761563199700000%,2022,2
Чистая прибыль,Доп. транспортные расходы,Брокерские услуги,,-1.4551915228366852e-10,-65038078159984930%,2022,3
Чистая прибыль,Доп. транспортные расходы,Брокерские услуги,,1.3096723705530167e-10,72264531288872350%,2022,4
Чистая прибыль,Доп. транспортные расходы,Брокерские услуги,,-2.9831426218152046e-10,-31725891785358450%,2022,5
Чистая прибыль,Доп. транспортные расходы,Брокерские услуги,,-1.4551915228366852e-11,-650380781599850100%,2022,6
Чистая прибыль,Доп. транспортные расходы,Брокерские услуги,,2.9103830456733704e-11,325190390799925200%,2022,7
Чистая прибыль,Доп. транспортные расходы,Брокерские услуги,,1.4551915228366852e-11,650380781599850200%,2022,10
Чистая прибыль,Доп. транспортные расходы,Брокерские услуги,,-5.820766091346741e-11,-162595195399962500%,2022,11
Чистая прибыль,Доп. транспортные расходы,Брокерские услуги,,7.275957614183426e-11,130076156319970100%,2022,12
Чистая прибыль,Доп. транспортные расходы,Брокерские услуги,,-21428.569999999978,-2299%,2021,2
Чистая прибыль,Доп. транспортные расходы,Брокерские услуги,,-110714.29000000004,-364%,2021,3
Чистая прибыль,Доп. транспортные расходы,Брокерские услуги,,110714.28999999978,564%,2021,4
Чистая прибыль,Доп. транспортные расходы,Брокерские услуги,,-25892.86000000022,-1885%,2021,5
Чистая прибыль,Доп. транспортные расходы,Брокерские услуги,,-47321.43,-986%,2021,6
Чистая прибыль,Доп. транспортные расходы,Брокерские услуги,,-7.275957614183426e-12,-7064420894893932000%,2021,7
Чистая прибыль,Доп. транспортные расходы,Брокерские услуги,,0,,2021,9
Чистая прибыль,Доп. транспортные расходы,Брокерские услуги,,7.275957614183426e-12,7064420894893932000%,2021,11
Чистая прибыль,Доп. транспортные расходы,Брокерские услуги,,7.275957614183426e-12,7064420894893932000%,2021,12
Чистая прибыль,Доп. транспортные расходы,Расходы на приобретение ОС (автопарк),,-22345,100%,2023,1
Чистая прибыль,Доп. транспортные расходы,Страхование груза,,-447290,-1060%,2023,2
Чистая прибыль,Доп. транспортные расходы,Страхование груза,,-3585474,-45%,2023,3
Чистая прибыль,Доп. транспортные расходы,Страхование груза,,-8821471,41%,2023,4
Чистая прибыль,Доп. транспортные расходы,Страхование груза,,-9992154.6,48%,2023,5
Чистая прибыль,Доп. транспортные расходы,Страхование груза,,-1825353,-184%,2023,6
Чистая прибыль,Доп. транспортные расходы,Страхование груза,,-343166,-1412%,2023,7
